99,99,99,55,0,43
64,60,17,30,0,31
52,41,17,35,0,57
99,99,99,99,18,22
59,42,25,13,0,69
75,80,56,43,0,68
69,69,56,56,0,71
45,51,37,43,0,99
99,99,99,96,25,99
46,53,28,36,0,95
84,55,45,50,7,40
59,40,32,36,5,99
67,48,40,46,0,99
90,90,91,85,95,98
99,99,99,99,99,99
99,99,99,99,99,99
99,99,99,99,99,99
99,99,99,99,99,99
99,99,99,99,99,99
99,99,99,99,99,99
99,99,99,99,99,99
99,99,99,99,99,99
99,99,99,99,99,99
99,99,99,93,99,99
99,99,99,89,99,99
99,99,99,92,99,99
